,link,saleprice,address,description,added_date,agent,property_type,bedrooms,bathrooms,distance_to_station,tenure,leasehold_years_left,postcode,borough,crime_rate,total_area,year_built,property_condition,amenities_rating,garden,balcony,fuel_type,sold_date,sold_under_90days
1301,https://www.rightmove.co.uk/properties/73664793,650000,"St. Lawrence Street, London, E14","The PropertyGuide Price £650,000-£675,000 Purplebricks are excited to bring to the market this End Of Terrace Cottage with a huge garden just around the corner from new to be Wood Wharf project.Book Viewings 24/7 Through The Online Brochure A beautiful end of terrace cottage provides three double bedrooms, a bathroom, separate wc and a vast amount of storage upstairs. Downstairs there is an additional reception room right next to the expansive eat in kitchen/ diner, which leads on to a huge private garden. Furthermore, you have a laundry room and a generous sized living room as well.Lawrence Cottage is ideally located only 9 minutes’ walk away from Canary Wharf, giving you access to all the boutiques, shops and restaurants Canary Wharf has to offer. As well as being directly opposite the future Cross Rail station, Blackwall station offers a short commute to Canary Wharf in 6 minutes, The City in 10 minutes, & West End in 20 minutesOne of London's most high-profile entertainment venues, the O2 Arena is accessible in just six minutes via DLR and Jubilee line. Just 10 minutes away, Stratford is impressive in its leisure facilities, with 17-screen Vue Westfield Stratford City, one of the largest all digital cinemas in Europe, complete with VIP seating.  Disclaimer for virtual viewingsSome or all information pertaining to this property may have been provided solely by the vendor, and although we always make every effort to verify the information provided to us, we strongly advise you to make further enquiries before continuing.If you book a viewing or make an offer on a property that has had its valuation conducted virtually, you are doing so under the knowledge that this information may have been provided solely by the vendor, and that we may not have been able to access the premises to confirm the information or test any equipment. We therefore strongly advise you to make further enquiries before completing your purchase of the property to ensure you are happy with all the information provided. ",30/09/2020,"Purplebricks, covering London",House,3,1,0.1 miles,Freehold,,E14,Tower Hamlets,100,1369.0452937550067,1999,6,5,FALSE,FALSE,gas,06/10/2020,TRUE
1302,https://www.rightmove.co.uk/properties/88168789,875000,"Richmond Way, Aldersbrook","  Set on the characterful, tree lined, Richmond Way in the popular Lake House Estate, as you pull onto the gated driveway the attractive Edwardian façade including the double bay window and impressive brickwork create a sense of grandeur. Although the home is in need of cosmetic refurbishment, the incredible living space and potential to extend creates an exciting opportunity for the new buyer. The ground floor accommodation is comprised of three large reception rooms, a separate kitchen and a downstairs shower room. The first floor consists of three double bedrooms and a family bathroom with separate W.C. There is huge potential to extend into the loft to create a stunning principle bedroom suite if desired as well as extending and opening up the rear of the property to create a large open plan living space (STPP). The garden to the rear is exceptionally large and is a mix of patio and a large  stretch of lawn, surrounded by attractive and well established trees and bushes. The property is also being sold chain free, so it is ideal for anyone looking to move quickly. RECEPTION ROOM 14' 5"" x 11' 3"" (4.39m x 3.43m)  DINING ROOM 15' 7"" x 12' 2"" (4.75m x 3.71m)  KITCHEN 11' 11"" x 9' 10"" (3.63m x 3m)  RECEPTION ROOM 11' 6"" x 10' (3.51m x 3.05m)  CELLAR 15' 3"" x 9' 7"" (4.65m x 2.92m)  BEDROOM ONE 14' 7"" x 12' 2"" (4.44m x 3.71m)  BEDROOM TWO 15' 1"" x 10' 10"" (4.6m x 3.3m)  BEDROOM THREE 11' 5"" x 10' 3"" (3.48m x 3.12m)  BATHROOM 6' 9"" x 6' 6"" (2.06m x 1.98m)  ",08/01/2021,"Petty Son & Prestwich Ltd , London",House,3,2,0.6 miles,Freehold,,,,,2326.103759416919,2002,7,9,TRUE,FALSE,electric,06/10/2021,FALSE
1303,https://www.rightmove.co.uk/properties/85757488,630000,"Fawcett Close, London, SW16","Located within a charming private close with its own allocated parking this home has an entrance porch leading to the front door that opens into the entrance hall with a  front aspect, well kept kitchen to the left, next on the left is the downstairs W.C and the door into the large living/dining room, this has double doors opening onto the wonderful, mature rear garden. On the first floor there are two double bedrooms a family bathroom and stairs to the second floor were you will find the master bedroom and en-suite shower room.",13/10/2020,"Andrews Estate Agents, Streatham",House,3,2,0.6 miles,,,SW16,Lambeth,103,1443.696665527705,2012,6,5,TRUE,FALSE,gas,09/12/2020,TRUE
1304,https://www.rightmove.co.uk/properties/76096443,850000,"Sidmouth Road, Brondesbury Park, London, NW2","Set within a grand mansion block with lift, this stunning 4 bedroom flat offers abundant living space with bright and stylish décor, high ceilings and a private garage.Sidmouth Road is a pleasant residential area close to the amenities of Kensal Rise and Willesden Green. Willesden Green Underground Station (Jubilee Line) is close by for links throughout the city and West End.",09/12/2020,"Foxtons, Willesden Green",Flat,4,2,0.5 miles,Leasehold,,NW2,Barnet,70,1939.7130079735798,1937,6,6,FALSE,TRUE,electric,25/12/2020,TRUE
1305,https://www.rightmove.co.uk/properties/76425447,450000,"Windsor Road, Finchley, N3",Property DescriptionFirst floor purpose built apartment located on this popular road just off Hendon Lane. The property is 0.7 miles to Finchley Central tube and offers the following accommodation:Property DetailsVideo Viewings:If proceeding without a physical viewing please note that you must make all necessary additional investigations to satisfy yourself that all requirements you have of the property will be met. Video content and other marketing materials shown are believed to fairly represent the property at the time they were created.,22/12/2020,"Chancellors, Finchley",Flat,2,1,0.6 miles,Share of freehold,,N3,Barnet,70,938.8422234425351,1990,8,5,FALSE,TRUE,electric,15/01/2021,TRUE
1306,https://www.rightmove.co.uk/properties/98202626,920000,The Watergarden Narrow Street Limehouse E14,"Walking through fantastic COMMUNAL, LANDSCAPED WATER GARDENS you reach this BEAUTIFUL 1,276 ft.², Three DOUBLE BEDROOM DUPLEX HOMEset over two storeys of one of the WEST BLOCKS of the desirable WATERGARDEN Development here on Narrow Street. The front door of this RECENTLY REFURBISHED HOME is on the 3rd floor accessing an ESSENTIAL HOME OFFICE SPACE and a hallway leading to the MASTER BEDROOM with EN-SUITE BATHROOM, BUILT-IN WARDROBES and PRIVATE EAST FACING BALCONY for enjoying the SUNRISE. A further TWO DOUBLE bedrooms one with BUILT-IN WARDROBE and a large FAMILY BATHROOM complete this floor. Ascend the open staircase with glass balustrade to the extensive 550 ft.², DUAL ASPECT, OPEN PLAN LIVING ROOM and ELEGANTLY DESIGNED, RECENTLY REMODELLED ROUNDHOUSE KITCHEN, providing plenty of space with its LARGE CORIAN KITCHEN WORKTOP, INDUCTION HOB and AMPLE STORAGE this BRIGHT room is perfect for relaxing, entertaining, or just having that extra space we are all crying out for. The LARGE FRENCH WINDOWS OPEN ONTO A MAGNIFICENT FULL WIDTH, EAST FACING BALCONY with views onto the COMMUNAL GARDENS and CANARY WHARF SKYLINE.With access to an EXCLUSIVE ROOF TERRACE from the with EVEN MORE OUTSIDE SPACE and a 360 DEGREE PANORAMIC PERSPECTIVE over the LONDON SKYLINE. The Watergarden offers a PRIVATE COMMUNAL GARDEN, consisting of fantastic lush LANDSCAPED GARDENS and  a TRANQUIL WATER FEATURE.Underneath the development is allocated SECURE OFF-STREET PARKING. Located on Narrow Street, the heart of Limehouse, you are never far from the local pubs and restaurants or the hustle and bustle of Canary Wharf. Close to Limehouse and Westferry DLR stations for easy access to The City and Canary Wharf.",23/11/2020,"Rubicon Estate Agents Limited, Narrow Street",Flat,3,2,0.3 miles,Leasehold,,E14,Tower Hamlets,100,1943.438929282301,2002,6,6,FALSE,TRUE,gas,12/12/2020,TRUE
1307,https://www.rightmove.co.uk/properties/87098356,525000,"Upper Tulse Hill, SW2","Keating Estates are proud to bring to market this beautiful three double bedroom apartment, boasting a roof terrace spanning the length of the property, in a secure development on Upper Tulse Hill.Full Description - Vaulted ceilings and beaming skylights are a running theme throughout this bright and airy three double bedroom apartment. The open plan living room has real WOW factor, the ideal space to unwind, dine and entertain, complimented by the stunning South facing terrace. The kitchen is sleek with plenty of surface space and storage options. There is room for a dining table and a separate comfortable TV snug area, all flooded with natural light through double aspect windows and multiple skylights.A set of bi-fold doors open directly from the reception room onto the fourteen-meter long roof terrace which spans the entire length of this beautiful apartment. A second set of double doors open from the hallway straight onto the terrace, allowing a seamless transition from inside to out. With private outside space being more important than ever for the majority of purchasers, this stunning South facing roof terrace will be the perfect low-maintenance space for green-fingered purchasers and anyone looking to entertain. The circular flow and multiple access points onto the terrace, really add to the light and airy atmosphere throughout this apartment.The master bedroom sits opposite the second set of doors to the terrace, benefitting from light at either end of the room and the two further bedrooms sit adjacent to the main bedroom. The three bedrooms offer the new purchaser’s flexibility and the layout can be altered depending on the purchaser's search parameters. The third bedroom is currently set up as a home office and walk-in wardrobe but has been used as a double bedroom in the past. The three bedrooms share a contemporary three piece bathroom. The vaulted ceilings and long terrace are rare features that allow the property to stand out from the other two and three-bedroom flats in this price bracket. Upper Tulse Hill is the perfect spot to escape from the hustle and bustle of city life and this apartment has all the benefits that are associated with smaller modern build developments, nestled away quietly overlooking the surrounding area. This tranquil space is the ideal property for a range of potential purchasers, from first-time buyers and anyone looking for a conveniently located pied a terre with next to no ongoing maintenance, to buy-to-let purchasers or anyone looking to upsize from a smaller property. There are also multiple popular schools within close proximity.The property is perfectly located just off Brixton Hill, a fifteen-minute walk to all that Brixton has to offer in terms of food and nightlife, and a five-minute stroll to the green, open spaces of the award-winning Brockwell Park, its iconic Lido and unrivalled sports facilities. A pleasant twenty-minute walk across the park brings you to Herne Hill station and the many pubs, cafes and restaurants of leafy Herne Hill. Purchasers will have the popular establishments on Brixton Hill within touching distance, including F Mondays, Stir Coffee, Pizza Brixton and the White Horse Pub, whilst local favourites such as Le Daily Corner cafe and the Elm Park Tavern are on the doorstep. First stop on the Victoria Line at Brixton tube station is a short stroll away as well as the multiple buses running up and down Brixton Hill, whisking you down to the tube within a few short minutes and on into central London.",25/11/2020,"Keating Estates, Clapham",Flat,3,1,0.7 miles,,,SW2,Lambeth,103,2050.442791401892,2004,4,8,FALSE,TRUE,electric,27/12/2020,TRUE
1308,https://www.rightmove.co.uk/properties/101369612,895000,"Muswell Hill Road, London, N10","A beautiful two bedroom garden flat with a mass of period features in close proximity to Highgate tube. The reception room has wonderful natural light from original floor to ceiling double doors and windows and period detail and character such as wooden floor, ornate fire place and surround, ceiling rose and cornicing. The principal bedroom has excellent natural light from large bay windows; there is a second double overlooking the rear of the property as well as family bathroom. The kitchen has dark wooden worktop, traditional style units and fitted appliances. Outside, the garden extends to 56 ft and has stone paved entertaining area along with lawn and mature borders. There is a basement for storage which subject to permissions can be converted to provide additional space.SituationMuswell Hill Road joins Muswell Hill to Highgate; Highgate tube is less than half a mile away which provides swift access into the Ctiy and West End. The open green spaces of Highgate Woods are literally across the road. There are numerous schools in both the public and private sector nearby.Additional InformationShare of Freehold. Ground rent n/a.Service charge and buildings insurance contribution is approximately £726 per annum.",24/12/2020,"Hamptons Sales, Muswell Hill",Flat,2,1,0.5 miles,Share of freehold,,N10,Barnet,70,1610.9886639938188,1993,3,5,FALSE,TRUE,gas,24/12/2020,TRUE
1309,https://www.rightmove.co.uk/properties/83525065,895000,"Wimbledon Hill Road, Wimbledon, London, SW19","*****We are open for viewings*****A stylish two double bedroom two bathroom purpose built apartment conveniently located between Wimbledon Village and the town centre, providing easy access to all the local facilities and transport links. Offering spacious accommodation this first-floor apartment (with lift) is situated to the rear of this modern highly regarded gated development providing a good size reception/dining room with private balcony, separate modern fitted kitchen, main bedroom with en-suite bathroom and private balcony, second double bedroom and shower room.  Further benefits include allocated parking, long lease and no onward chain. ",14/09/2020,"John D Wood & Co. Sales, Wimbledon Village",Flat,2,2,0.2 miles,Leasehold,,SW19,Merton,67,2115.252297548356,2017,5,8,FALSE,TRUE,electric,04/10/2020,TRUE
1310,https://www.rightmove.co.uk/properties/85758883,,,"A fantastic one bedroom apartment forming part of the beautiful restoration of St Pancras Chambers in Kings Cross. This property is situated on the third floor and features the iconic windows and high ceilings found throughout the chambers along with the stunning gothic architecture of Sir Gilbert Scott  gifting this home with an ambience space & light. This property hosts a large reception and dinning, with a modern kitchen open plan kitchen and breakfast bar, a large luxury bathroom and principle bedroom Other features include has 24hr onsite concierge, gym (by subscription) and access to room service serviced by the 5 star Marriott Renaissance Hotel. The apartmernt has the benift of a allocated parking space (available by seperate negotiation). The area of King's Cross offers an ever increasing variety of things to see and do, Granary Square and its surrounding streets are already well known as the home of Google and Central Saint Martins College of Art and boast numerous dining and shopping opportunities. King's Cross has recently opened its new shopping centre the 'Coal Drops Yard'. The site, which was originally established in 1850 to handle the eight million tonnes of coal has now been transformed to become an incredible space housing a mix of 50 concept stores, bars, restaurants and public spaces. St Pancras Chambers is ideally located for King's Cross and St. Pancras station with two of the main national rail services and international high speed rail. It is served by 6 tube lines reaching Oxford Circus in 4 minutes and Paddington in 10 minutes. The Euro Star is also located within St. Pancras train station providing access to France and Belgium in less than two hours.",,"Goldschmidt & Howland, Camden - sales",Flat,1,1,,Leasehold,,,,,,2011,,,FALSE,TRUE,,05/12/2020,
1311,https://www.rightmove.co.uk/properties/75896391,375000,"Saxby Road, Brixton Hill, London, SW2","Well presented throughout, this 2 bedroom 1st floor flat is well arranged and features a large reception room and well proportioned bedrooms.Saxby Road is a residential street and is conveniently located just moments from the vibrant amenities of Brixton and Streatham Hill. Transport links include Brixton Underground Station (Victoria Line) for links into the City and West End.",06/01/2021,"Foxtons, Brixton",Flat,2,1,0.8 miles,Leasehold,,SW2,Lambeth,103,1013.2188604683098,1989,8,6,FALSE,TRUE,electric,20/03/2021,TRUE
1312,https://www.rightmove.co.uk/properties/86826070,475000,"Stewart Road, London","Guide price £475,000 to £500,000This beautiful two bedroom Victorian terrace home is conveniently located, within a short walk to Leyton Underground and Stratford Underground station. On the ground floor there are two reception rooms with one of them set up as a living area and the other a dining area neighboring the kitchen. There is a ground floor bathroom and the property benefits from a lean too which has plumbing for a washing machine. To the first floor you have the benefit of having two double bedrooms. This cosy home also comes with a stunning private secluded rear garden where many a summer day or evening can be enjoyed. There is scope to extend to the rear as well as develop into the loft space subject to planning permission.This would make a perfect home for anyone looking to move into the area. Stratford has now become one of the places to reside in East London with the brilliant transport links, Westfield shopping mall, and the Olympic legacy that has been left from the 2012 Olympics. We strongly advise that you view this house to fully appreciate what is on offer in this home.",17/11/2020,"haart, Stratford",House,2,1,0.3 miles,Freehold,,,,,803.5065205301238,2008,6,3,TRUE,FALSE,electric,30/12/2020,TRUE
1313,https://www.rightmove.co.uk/properties/101823335,785000,"Cavendish Road, Clapham South, London, SW12","James Pendleton has the pleasure of introducing to the market a fantastic, light and airy first floor Victorian conversion flat located a stone’s throw from Clapham Common. With accommodation in excess of 900 sq. ft., this property is immaculately presented throughout and comprises a generous reception room with a feature fireplace, a modern, separate kitchen with integrated appliances and access to the undemised roof terrace which gives uninterrupted views over the London skyline, a main bedroom with en-suite shower room, two further double bedrooms and a family bathroom.  The property is conveniently situated close to Clapham South underground station, the open spaces of Clapham Common and the amenities local to Clapham South and Abbeville Village.",08/01/2021,"James Pendleton, Clapham South, Abbeville Village & Balham",Flat,3,2,0.2 miles,Leasehold,,SW12,Lambeth,103,2053.6607757784805,1979,8,9,FALSE,FALSE,gas,01/02/2021,TRUE
1314,https://www.rightmove.co.uk/properties/101344379,500000,"St Katharines Way, St Katharine Docks, London, E1W","Set on the ground floor of a grand Victorian estate, this charming apartment offers brightly lit and spacious interiors with 2 double bedrooms and 2 bathrooms.Matilda House is peacefully located on St Katharines Way and benefits from a close proximity to both Wapping and St Katharines Dock for excellent amenities. For transport into London, Wapping station is also easily accessible.",23/12/2020,"Foxtons, Wapping",Flat,2,2,0.4 miles,Leasehold,,E1W,Tower Hamlets,100,1533.0353156044878,1943,6,6,FALSE,TRUE,electric,29/12/2020,TRUE
1315,https://www.rightmove.co.uk/properties/97283648,630000,"Brunel Road, London, W3","Apartments in Central London  This development will consist of highly specified 1-3-bedroom apartments and penthouses, each with a private balcony or terrace. The apartments will offer a luxury lifestyle second to none. Each apartment will be specified with Smart Hub technology which enables change of lighting mood and scene-setting without moving from the sofa.  Connectivity  The complex is in a location that will have the most important transport hub in the UK. Just minutes where Crossrail, HS2 and the Central Line, as well as 3 major rail networks within 5 minutes, reach.  Investment Overview  *	24 Hour Concierge*	High Rental Yields *	10 Year Building Warranty *	Spacious Apartments*	Experienced Management Company  Regeneration in the Area  The regeneration of Old Oak Common & Park Royal will provide a compelling new place for Londoners to live and work.  This regeneration will be the largest of its kind in the UK; being part of a 1,600-acre masterplan. The £26 billion redevelopments will further enhance West London's appeal alongside the expansion & growth of White City & Europe's largest shopping centre - Westfield.  The area will also be home to a 25-acre, £3 billion new campus for Imperial College London, one of the UK's leading universities. The regeneration will create up to 40,000 new homes & 65,000 new jobs, fuelling the UK economy by £7.6 billion a year.  Computer Generated Images for Illustration Purposes OnlySizes listed are approximations. Please contact the agent to verify actual sizes Contact Us Today for a Free Consultation< /b>    ",15/09/2020,"Alesco Investment Properties, London",Flat,1,1,0.3 miles,Leasehold,,W3,Ealing,85,1126.0618054514796,2007,8,7,FALSE,FALSE,gas,05/10/2020,TRUE
1316,https://www.rightmove.co.uk/properties/98914436,200000,"Colworth Road, Leytonstone","PLEASE CHECKOUT OUR VIRTUAL TOUR OF THIS AMAZING GROUND FLOOR FLAT !PLEASE NOTE - CASH BUYER ONLY Birchills Estate Agents are very pleased to offer to the sales market this well presented 1 Bedroom Ground floor Flat, within close walking distance to Leytonstone Tube Station. This lovely home offers a modern kitchen with appliances that leads to an open plan well sized living room.  There is a double bedroom with skylight windows leading off the reception room and a modern shower room. To the front of this beautiful home there is a shared garden with plenty of on street resident permit parking. Please call a member of our Birchills Team today to arrange an early viewing.We expect this fabulous home to sell very quickly.Entrance - 2.0 x 1.3 (6'6"" x 4'3"") - Reception - 5.9 x 3.1 (19'4"" x 10'2"") - Bedroom - 2.7 x 3.3 (8'10"" x 10'9"") - Kitchen - 3.6 x 1.7 (11'9"" x 5'6"") - Shower Room - 2.6 x 1.8 (8'6"" x 5'10"") - Basement - 3.3 x 1.7 (10'9"" x 5'6"") - Front Garden - 5.2 x 4.6 (17'0"" x 15'1"") - ",19/11/2020,"Birchills, London",Flat,1,1,0.3 miles,,,,,,636.8123628553922,1934,4,3,FALSE,TRUE,electric,,FALSE
1317,https://www.rightmove.co.uk/properties/76945248,425000,"Lordship Park, Stoke Newington, London, N16","VIDEO TOUR AVAILABLE - A lovely 1 bedroom flat situated on the 2nd floor of a secure purpose built block boasting bright and spacious accommodation throughout, private balcony and an excellent Stoke Newington location.The property is situated moments from the green open spaces of Clissold Park while a range of shops and amenities can be found on nearby Stoke Newington Church Street.",08/01/2021,"Foxtons, Stoke Newington",Flat,1,1,0.5 miles,Share of freehold,,N16,Hackney,108,1204.5313011665678,1998,6,7,FALSE,TRUE,electric,19/02/2021,TRUE
1318,https://www.rightmove.co.uk/properties/81841645,895000,"Chapman Square, Wimbledon, London, SW19","****We are open for viewings****Situated on the ground floor of this highly regarded gated development is this newly refurbished three bedroom apartment featuring a full length balcony, allocated underground parking and additional terrace leading directly on to landscaped communal gardens.  Providing over 1033 sq. ft. of accommodation the property has been thoughtfully redesigned, with a charming entrance hallway, a master suite, two further double bedrooms, family bathroom and a delightful 33 ft. open plan kitchen/living room with views across the communal grounds towards Wimbledon Common. Chapman Square provides 24 hour security, concierge/porter service and ample visitor parking with easy access to the A3 and bus links to both Wimbledon and Putney. ",06/01/2021,"John D Wood & Co. Sales, Wimbledon Village",Flat,3,2,0.9 miles,Share of freehold,,SW19,Merton,67,2102.0285914442475,1998,8,9,FALSE,FALSE,electric,30/01/2021,TRUE
1319,https://www.rightmove.co.uk/properties/65546280,699000,"The Ivery, West Hampstead, NW6","The development is close to West Hampstead's shops, restaurants and cafes, with numerous green spaces nearby. The Ivery combines a village atmosphere with city-living.The extremely convenient location of The Ivery - West Hampstead, allows its resident to get to Central London in just a few minutes. West Hampstead Jubilee Line tube, Overground and Thameslink networks, are less than a 5 minutes walk away, as well as plenty of buses, connecting the area with the centre of London 24 hours a day.",04/10/2019,"Stone Real Estate , London",Flat,2,2,0.0 miles,Leasehold,125,NW6,Camden,132,1994.5022933179687,2004,6,8,FALSE,TRUE,gas,27/11/2019,TRUE
1320,https://www.rightmove.co.uk/properties/75379578,1165000,"Leythe Road, London, W3","This stylishly renovated five-bedroom family home on a quiet residential street in Acton, measuring 1802 Sq' - 167 Sq'M, is perfectly designed for family life. The home has a real sense of colour and character throughout.Arranged over three floors, the property comprises: entrance hall, double reception room with original floorboards, w/c, utility room and a stunning kitchen featuring herringbone flooring leading to the lawned garden. Three first floor bedrooms and a family bathroom plus two further bedrooms and and a shower room on the second floor.The ground floor of the house has a wonderful sense of scale, with a large double living room at the front of the plan and a bright kitchen / dining room that opens to the South-East facing garden at the rear.The living room retains its elegant original proportions, with a west-facing bay window and a pair of fireplaces. Stripped original floorboards run underfoot and House of Hackney adorns the walls. A cleverly conceived laundry room provides excellent storage while also creating a sense of division. The kitchen is incredibly bright as light floods in from the skylights above throughout the day. Diespeker & Co Terrazo worktops, a striking orange Vola tap and soft pink units bring a contemporary aesthetic to the period interior. Bi-folding doors open onto the private garden.The first floor of the house retains its original layout, with three bedrooms and a family bathroom finished with tiles from Bert & May, underfloor heating, a rainshower and huge family bath. The master bedroom has bespoke shutters and wardrobes that are set either side of the tiled fireplace. On the top floor are two further bedrooms, and a bathroom with a wonderful concrete sink by Kast.Leythe Road is a five-minute walk from South Action station for Overground services, and a ten-minute walk from Acton Town Underground station on the Piccadilly line. It is a short bus ride to the District Line from both Turnham Green and Chiswick Park stations. There are also good road links out of town via the M4.The house is firmly in the catchment for the incredibly popular Ofsted-rated ‘Outstanding’ Ark Priory Primary School and its sister school Ark Byron. As well as Twyford School, the soon to be opened Ark Soane secondary and Chiswick High School. In the private sector local parents choose Orchard House and Ravenscourt Park Prep for Primary and Latymer and St Pauls for senior.There are plenty of open green spaces nearby. South Acton Park is local, and is a short walk to Turnham Green while the green spaces of Kew Gardens and Chiswick House and Gardens that lead down towards the river and Thames Path are also within easy reach.",17/11/2020,"Horton and Garton, Hammersmith and Shepherd's Bush",House,5,2,0.3 miles,Freehold,,W3,Ealing,85,2370.7318083514115,1929,5,6,FALSE,FALSE,electric,18/11/2020,TRUE
1321,https://www.rightmove.co.uk/properties/71643453,400000,"Lyndhurst Road, Wood Green, N22","A charming three bedroom, ground floor, garden maisonette positioned on a much-favoured turning off the High Road, N22. The property is presented with spacious rooms throughout. Further comprising reception room, brand new kitchen with integrated appliances, modern bathroom, good storage and a South facing rear garden. The property also benefits from its own front door and being offered chain free. The property is offered with a share of freehold. ",09/12/2020,"Castles Estate Agents, Palmers Green",Flat,2,1,0.5 miles,Share of freehold,,N22,Haringey,105,936.4356095289281,1990,5,4,FALSE,TRUE,electric,11/12/2020,TRUE
1322,https://www.rightmove.co.uk/properties/86574934,450000,"Leverson Street, SW16","This fantastic two bedroom period conversion flat has been beautifully presented throughout and located on one of Streatham’s premier roads within walking distance to Streatham Common. The flat boasts a modern kitchen and large separate reception room bursting with original character with plenty of room for dining. The two generously sized double bedrooms have beautiful original fireplaces, built in wardrobes and shelving. The property has an additional room which could be used as a nursery or office space; ideal for those now working from home. Subject to planning there is the potential for a large loft conversion, where neighbours have managed to created two bedrooms, bathroom and a roof terrace. The property has direct access to a delightful private outside space with bike storage.  Leverson Road is a quiet residential street located close to Streatham High Road and the wide variety of bars, cafes and other local amenities which it has to offer. Transport links can be found a short walk away at Streatham Common Station and Streatham Station, providing overground services to Victoria, The City and Thames Link.  The information contained in these particulars is for general information purposes only. Douglas & Gordon does not provide information or give any warranty with regards to train, tube, tram lines or flight paths. Prospective purchasers or tenants are advised to carry out their own research if they have any concern about train, tube, tram lines or flight paths.",23/11/2020,"Douglas & Gordon, Streatham",Flat,2,1,0.3 miles,Leasehold,,SW16,Lambeth,103,1161.862404271415,2005,5,5,FALSE,FALSE,gas,,FALSE
1323,https://www.rightmove.co.uk/properties/76832784,700000,"City Road, City, London, EC1V","An impressive 1 bedroom 5th floor flat enviably located between Islington and Shoreditch. Boasting stylish modern interiors and generous living space, and benefiting from a separate guest room.The local area offers a wealth of excellent amenities as the shops, bars and restaurants of Clerkenwell, Shoreditch and the City are within close proximity to the property. The nearest public transport links is Old Street Station.",05/01/2021,"Foxtons, Clerkenwell",Flat,1,1,0.2 miles,Leasehold,,EC1V,Islington,116,1324.4254602402666,1977,8,7,FALSE,TRUE,electric,06/03/2021,TRUE
1324,https://www.rightmove.co.uk/properties/76637301,620000,"163-167 Bermondsey Street, Bermondsey, London, SE1","One Bedroom | Large Roof Terrace | 640 sq.ft | 0.4 miles from London Bridge StationAn extremely rare opportunity to purchase this stunning one bedroom apartment on Bermondsey street. This modern top floor apartment has been finished to an exceptional standard.Immaculately presented, the property comprises of a stylish and sophisticated reception room with dining area, smart fully fitted kitchen benefiting ample storage, generous and individually styled double bedroom with further study and a premier three piece bathroom suite. The apartment further benefits from a luxury hardwood decked terrace.The property offers a quiet and calm living space just set back from the thriving atmosphere of the area's fine shops, restaurants, evening entertainment and cultural amenities. Even though everything you need is on your doorstep the property is only a very short walk from Borough Market, Shad Thames and the Southbank. Transport links include London Bridge Station (Jubilee line, Northern line & National Rail) as well as reliable bus routes into the City and the West End.",30/12/2020,"Life Residential, Tower Bridge - Sales",Flat,1,1,0.5 miles,Leasehold,,SE1,Southwark,108,1162.825407,1950,9,7,FALSE,TRUE,electric,22/03/2021,TRUE
1325,https://www.rightmove.co.uk/properties/97770995,,,"Set within a former print works, this classic loft style apartment is a sought after and signature property type in Clerkenwell, representing a part of its industrial past. This impressive apartment is well proportioned throughout and has 1249 sq/ft of lateral space with warehouse characteristics such as high ceilings, industrial windows and steel columns. The space is comprised of a large open plan kitchen/reception room, perfect for entertaining, two good sized double bedrooms which have built in storage, the primary bedroom having an en-suite. There is a modern sleek family bathroom and built in storage in the hallway. Located in the heart of the Clerkenwell, Northburgh Street is a quiet side street, and is highly sought after, being just moments away from the array of restaurants, bars and boutique shops of Clerkenwell. The property is within easy walking distance to The City and also Farringdon and Barbican Stations giving access to National Rail, Hammersmith & City, Metropolitan and Circle lines, as well as Crossrail from 2021.",,"Urban Spaces, Loft Living & Unique Properties",Flat,2,2,,Share of freehold,,,,,,1977,,,FALSE,FALSE,,01/10/2020,
1326,https://www.rightmove.co.uk/properties/86277608,450000,"Billing House, Bower Street, London, E1","Keatons are delighted to offer on to the market this beautifully maintained ground and garden level maisonette which enjoys a fantastic central location within easy commuting distance of The City.  The property offers a generous and flexible living space, boasts a charming private garden and would be perfect for the growing family and investor alike.  Accommodation: reception room with garden access, breakfasting kitchen, shower room/separate WC, and three double bedrooms.",14/01/2020,"Keatons, Shoreditch",Flat,3,1,0.3 miles,Leasehold,,E1,Tower Hamlets,100,1327.722549721919,1997,8,7,FALSE,TRUE,gas,29/03/2020,TRUE
1327,https://www.rightmove.co.uk/properties/86698060,545000,"Barcombe Avenue, SW2","This lovely three bedroom split level flat is located on one of the highly coveted ABCD roads with close proximity to Streatham Hill.  The flat provides a fantastic spacious living space throughout and benefits of its own front door. The kitchen is fitted with modern appliances and each double bedroom room is extremely spacious. With the benefit of a private garden, a stunning master bedroom with walk in wardrobe and ensuite. Barcombe avenue is located on a quiet residential street and is close to Streatham Hill which offers frequent rail links to London Bridge and the city or London Victoria (via Clapham junction). There are a considerable amount of travel options via Bus including easy access to Brixton, Balham, Clapham, Tulse Hill, Dulwich and various other popular destinations in London. Streatham High Road with its shops, cafés, restaurants and bars is just a short walk away this property would happily appeal to families and Buy-to-Let investors.  The information contained in these particulars is for general information purposes only. Douglas & Gordon does not provide information or give any warranty with regards to train, tube, tram lines or flight paths. Prospective purchasers or tenants are advised to carry out their own research if they have any concern about train, tube, tram lines or flight paths.",18/12/2020,"Douglas & Gordon, Streatham",Flat,3,2,0.4 miles,Leasehold,,SW2,Lambeth,103,1410.1525993491452,1993,6,5,FALSE,TRUE,gas,30/01/2021,TRUE
