,prev_month_usage,tenure,contract_type,dob,country,paperless,mob_data,churn
916,2.7158638006213707,25.0,Rolling Contract,20 February 1984,Wales,1,5.1214,1
917,1.2211893373712766,22.0,Fixed Contract,28 March 1969,Scotland,0,1.6732999999999998,0
918,3.274652922491825,14.0,Fixed Contract,22 September 1979,England,1,3.1488,1
919,2.4323755013384023,17.0,Fixed Contract,28 May 1973,England,0,2.3088,1
920,9.716044724583004,12.0,Fixed Contract,12 May 1990,England,1,8.5876,1
921,6.895288857984176,14.0,Fixed Contract,11 July 1987,England,1,7.5699000000000005,1
922,1.4333474400909472,16.0,Fixed Contract,18 October 1967,England,0,1.6349999999999998,1
923,4.2277236643654,21.0,Rolling Contract,24 September 1984,Scotland,1,4.9004,1
924,,11.0,Fixed Contract,13 May 1993,England,0,9.0113,1
925,11.347030198677524,14.0,Fixed Contract,19 March 1998,NI,1,11.3242,1
926,5.2066660073447615,24.0,Rolling Contract,29 February 1984,NI,0,4.5644,1
927,1.5404636231511064,18.0,Fixed Contract,26 September 1979,England,0,3.2206,1
928,12.141444589618837,16.0,Fixed Contract,27 July 1997,England,1,10.9939,1
929,0.9102004484636285,17.0,Fixed Contract,24 June 1965,England,1,1.0098,0
930,1.5881542187204278,21.0,Rolling Contract,25 December 1980,NI,0,3.9981999999999998,1
931,14.03234540164453,16.0,Fixed Contract,24 April 1998,Wales,1,12.8857,1
932,9.932826031226263,19.0,Fixed Contract,21 September 1992,England,1,10.0871,1
933,19.76883619054113,13.0,Fixed Contract,02 March 2000,Wales,1,15.4801,1
934,4.063038557009758,20.0,Rolling Contract,28 April 1983,Wales,1,3.4155,0
935,3.116493738315695,17.0,Fixed Contract,20 December 1974,Wales,1,3.8200000000000003,0
936,8.93041246941717,17.0,Fixed Contract,25 November 1992,NI,0,7.6386,1
937,5.667894130156317,22.0,Rolling Contract,20 March 1988,NI,1,5.8823,0
938,4.488371734378704,23.0,Fixed Contract,06 August 1974,England,1,2.548,1
939,4.527066690348764,10.0,Fixed Contract,11 July 1983,Wales,1,4.933,1
940,9.998714972731369,21.0,Fixed Contract,30 July 1991,England,1,9.2457,1
941,6.4433449515013335,15.0,Fixed Contract,01 November 1982,England,0,6.5277,1
942,7.623118447441129,18.0,Fixed Contract,23 May 1984,England,1,5.0747,0
943,0.9950080834772722,21.0,Fixed Contract,24 July 1965,Wales,1,1.4479,0
944,14.508719987994748,14.0,Fixed Contract,05 December 2000,England,1,14.0214,1
945,7.162788590363893,16.0,Fixed Contract,21 March 1989,England,1,7.617699999999999,1
946,9.749651634938983,15.0,Fixed Contract,13 September 1993,NI,1,11.4239,1
947,6.092264269449311,24.0,Rolling Contract,05 October 1987,NI,0,5.8038,0
948,2.1222367349681392,14.0,Fixed Contract,12 July 1971,England,0,0.9535,1
949,0.2167795973996145,11.0,Fixed Contract,25 June 1972,England,0,2.3531,1
950,0.394020747539354,24.0,Fixed Contract,18 December 1972,England,1,2.1026,1
951,1.7495934338246588,23.0,Rolling Contract,13 September 1979,England,0,3.3994,1
952,8.745433797122173,17.0,Fixed Contract,29 August 1989,NI,1,8.9737,1
953,11.265435054728417,17.0,Fixed Contract,15 May 1991,England,1,10.9327,1
954,2.3872167276024916,11.0,Fixed Contract,19 August 1971,NI,0,0.9601,1
955,9.434188095266855,15.0,Fixed Contract,06 May 1993,NI,1,7.825699999999999,1
956,2.177695171643178,15.0,Fixed Contract,03 December 1978,NI,0,2.8277,1
957,5.035171093377896,20.0,Fixed Contract,15 March 1979,England,1,4.0639,1
958,2.383227997231256,26.0,Rolling Contract,19 August 1977,Scotland,1,4.4654,1
959,,21.0,Fixed Contract,03 January 1979,England,0,3.8059000000000003,0
960,6.317566188370702,28.0,Rolling Contract,02 July 1979,England,1,4.882,0
961,9.077052627256576,20.0,Rolling Contract,02 April 1991,England,1,9.4325,0
962,1.9146853416269412,10.0,Fixed Contract,09 December 1972,Wales,0,1.8308,1
963,5.810868796166064,14.0,Fixed Contract,25 July 1983,Scotland,1,5.5649,1
964,2.0140242484456747,10.0,Fixed Contract,24 July 1972,Scotland,0,1.3566,1
965,9.937594139343124,20.0,Fixed Contract,08 June 1996,Scotland,1,10.4858,1
966,5.137057063664308,22.0,Rolling Contract,12 June 1980,England,1,5.5572,1
967,13.13319301624198,25.0,Rolling Contract,05 July 1998,NI,1,13.4821,1
968,2.4814395228986186,21.0,Fixed Contract,13 January 1965,Scotland,1,0.8836999999999999,1
969,9.285785749311575,11.0,Fixed Contract,09 April 1995,NI,1,9.9951,1
970,0.6091603991387069,19.0,Rolling Contract,26 October 1968,England,1,1.9300000000000002,0
971,6.679907879462354,17.0,Fixed Contract,14 October 1982,Scotland,1,5.2897,1
972,4.141058537711771,12.0,Fixed Contract,07 October 1987,Wales,0,6.0246,1
973,4.962737162372586,12.0,Fixed Contract,23 December 1986,NI,1,5.7918,1
974,3.5483912418516494,12.0,Fixed Contract,10 July 1981,Scotland,1,4.134,1
975,16.116050731453925,27.0,Rolling Contract,17 September 2003,England,0,14.1905,1
976,1.883064680329073,23.0,Rolling Contract,30 August 1975,England,1,3.1803,1
977,18.830249090003818,10.0,Fixed Contract,25 July 2006,England,1,17.4055,1
978,10.979229439034828,13.0,Fixed Contract,09 May 2000,England,1,11.4373,1
979,4.943611127474376,14.0,Fixed Contract,20 September 1981,England,1,5.0401,1
980,6.325099214851131,15.0,Fixed Contract,13 December 1984,Wales,0,5.575,1
981,3.7176915448436914,22.0,Rolling Contract,18 June 1982,NI,1,3.7846,0
982,6.006851969282265,20.0,Fixed Contract,13 February 1985,Scotland,1,7.1601,1
983,2.040772223254863,18.0,Fixed Contract,05 March 1970,Wales,0,0.885,1
984,1.6273622810319237,21.0,Rolling Contract,11 April 1968,Wales,1,0.3277,0
985,7.464288555900485,23.0,Rolling Contract,12 August 1992,Scotland,0,8.0266,1
986,10.426073091454395,18.0,Fixed Contract,04 March 1993,NI,0,10.9334,1
987,5.662375697876461,30.0,Rolling Contract,25 October 1984,NI,1,6.6581,1
988,1.6437630533296241,11.0,Fixed Contract,29 January 1974,Wales,0,1.9775,1
989,3.5894854431651018,10.0,Fixed Contract,29 July 1971,NI,1,1.5242,1
990,1.0277447783915556,15.0,Fixed Contract,29 January 1971,Scotland,0,1.223,1
991,13.406955421276436,15.0,Fixed Contract,30 July 1996,England,0,14.5355,1
992,1.236291418148669,16.0,Fixed Contract,24 September 1973,Wales,1,2.2682,1
993,4.911711669783535,16.0,Fixed Contract,11 July 1982,England,1,5.0698,1
994,7.998334133263421,16.0,Fixed Contract,02 June 1994,Scotland,0,7.7324,1
995,2.308522902075829,19.0,Fixed Contract,14 December 1976,NI,1,2.4824,1
996,12.742575703214811,18.0,Rolling Contract,25 August 2000,NI,1,13.3168,1
997,7.391966522976906,13.0,Fixed Contract,03 July 1988,England,1,6.0685,1
998,4.609528574796658,19.0,Fixed Contract,30 January 1981,NI,1,4.2108,0
999,5.286981615050804,18.0,Rolling Contract,10 March 1983,England,1,4.2066,1
1000,9.566608671767339,13.0,Fixed Contract,05 October 1994,England,0,10.1351,1
1001,,15.0,Fixed Contract,18 November 1986,NI,1,6.8059,1
1002,1.8496385425439388,18.0,Fixed Contract,30 June 1964,Wales,1,0.2892,0
1003,5.776823170494814,16.0,Fixed Contract,23 October 1985,England,1,5.1383,1
1004,5.509423513303442,11.0,Fixed Contract,24 August 1987,Wales,0,5.6376,1
1005,2.674255114852241,15.0,Fixed Contract,05 March 1976,NI,1,2.8055,1
1006,6.5090281519561195,11.0,Fixed Contract,17 September 1989,NI,1,7.125,1
1007,6.931752316608665,14.0,Fixed Contract,17 November 1984,NI,1,5.1112,1
1008,5.314429403917053,17.0,Fixed Contract,23 April 1988,NI,0,7.5809999999999995,1
1009,3.3983427529089223,19.0,Fixed Contract,28 March 1980,England,1,4.2914,0
1010,9.76888462614581,15.0,Fixed Contract,09 June 1998,England,1,10.269,0
1011,1.6843333554656308,23.0,Rolling Contract,05 August 1974,England,1,2.1379,0
1012,12.571163914559111,19.0,Fixed Contract,09 November 1997,England,1,15.0118,1
1013,7.225018792091509,14.0,Fixed Contract,24 December 1985,Wales,1,5.4014,0
1014,13.852607892376055,18.0,Fixed Contract,09 December 1997,NI,1,12.6634,0
1015,0.3950515770486813,16.0,Fixed Contract,22 October 1974,England,0,1.7048,1
1016,3.6391603638689034,13.0,Fixed Contract,03 June 1986,NI,1,5.79,1
1017,1.974474186063207,15.0,Fixed Contract,16 June 1975,Scotland,0,3.1691,0
1018,5.044991476378418,16.0,Fixed Contract,02 May 1977,Wales,1,2.6853,0
1019,4.716116868658583,19.0,Rolling Contract,24 May 1975,England,1,3.6045999999999996,0
1020,3.1657494972162192,19.0,Fixed Contract,13 November 1982,England,1,4.135,0
1021,4.445511295091135,13.0,Fixed Contract,19 February 1984,NI,0,4.7679,1
1022,0.0,21.0,Fixed Contract,09 October 1970,England,0,0.7353000000000001,1
1023,13.040349458480668,15.0,Fixed Contract,01 January 2001,England,1,14.9181,1
1024,12.213034638006002,15.0,Fixed Contract,14 June 1996,England,1,13.3737,1
1025,3.4551206393974683,22.0,Fixed Contract,06 July 1978,NI,0,3.1189,0
1026,0.8099423380608448,21.0,Fixed Contract,23 September 1968,England,0,0.405,0
1027,1.984659706632094,19.0,Rolling Contract,09 March 1967,NI,1,1.1853,1
1028,3.656716772231616,13.0,Fixed Contract,05 November 1983,England,0,5.2395,1
1029,6.522932937044177,12.0,Fixed Contract,24 July 1988,Scotland,0,7.6455,1
1030,1.9268842915465476,16.0,Fixed Contract,21 June 1975,Scotland,1,2.7315,0
1031,11.560200558252863,28.0,Rolling Contract,18 August 2000,England,1,11.727,1
1032,2.7990852629553995,18.0,Fixed Contract,27 September 1980,NI,1,3.5465999999999998,0
1033,4.7016116109270945,14.0,Fixed Contract,23 August 1984,England,1,5.2129,1
1034,,24.0,Rolling Contract,14 September 1979,Wales,0,3.6279000000000003,0
1035,11.136835994213529,21.0,Fixed Contract,12 April 1997,Scotland,1,12.3411,0
1036,11.275516903049954,13.0,Fixed Contract,21 October 1990,England,1,8.3058,1
1037,9.966114937271524,24.0,Rolling Contract,01 September 1993,Scotland,0,10.9779,1
1038,1.9251998826293544,23.0,Rolling Contract,03 March 1974,England,1,2.6369,1
1039,8.534986893235349,15.0,Fixed Contract,11 April 1992,Wales,1,7.9544999999999995,1
1040,11.9030346916706,20.0,Fixed Contract,06 May 1996,England,1,12.4473,0
1041,3.2469851428286196,19.0,Fixed Contract,03 May 1983,Scotland,1,4.2997,1
1042,8.681715107669486,22.0,Rolling Contract,09 July 1992,Wales,0,7.9818,1
1043,0.45697725670301126,15.0,Fixed Contract,29 November 1972,Wales,1,1.0534,0
1044,1.4313942263877886,11.0,Fixed Contract,25 November 1974,Scotland,0,1.4174,1
1045,7.332032415071522,22.0,Fixed Contract,17 February 1985,NI,1,7.0523,0
1046,4.26104046089555,12.0,Fixed Contract,25 August 1978,England,0,4.3354,1
1047,10.785148323766709,15.0,Fixed Contract,26 June 1997,England,1,11.5287,1
1048,12.672911469357956,26.0,Rolling Contract,07 July 1995,Scotland,1,11.215,1
1049,10.633813233724362,12.0,Fixed Contract,13 April 1996,England,1,10.0833,1
1050,5.130983424869915,10.0,Fixed Contract,05 November 1984,Scotland,1,4.6186,1
1051,3.379482802165701,21.0,Rolling Contract,01 August 1975,NI,1,3.3899,0
1052,4.4632256583532675,16.0,Fixed Contract,15 October 1981,Wales,1,4.0733,1
1053,2.3656353652243864,25.0,Rolling Contract,29 May 1975,Wales,0,2.2276,0
1054,1.9479663497747968,13.0,Fixed Contract,06 January 1980,England,0,4.7726,1
1055,4.970758440989627,23.0,Rolling Contract,22 April 1987,Wales,0,5.5875,0
1056,1.6835569315568857,23.0,Fixed Contract,30 October 1968,NI,0,0.43069999999999997,0
1057,9.627259927936326,13.0,Fixed Contract,03 September 1995,NI,1,8.7057,1
1058,5.1489793869650144,12.0,Fixed Contract,09 December 1983,England,1,4.252,1
1059,1.665590707958038,15.0,Fixed Contract,01 June 1973,Scotland,1,3.2392,1
1060,5.655719088595173,21.0,Fixed Contract,02 February 1986,NI,1,5.7885,0
1061,22.569956879396845,16.0,Fixed Contract,01 June 2007,England,0,20.049,0
1062,8.198496109495933,15.0,Fixed Contract,09 May 1992,Scotland,1,8.4141,0
1063,13.022289029274548,18.0,Rolling Contract,14 January 1997,England,0,13.1316,1
1064,0.9751513441400823,12.0,Fixed Contract,01 March 1974,Wales,1,2.774,1
1065,8.141038986348017,23.0,Rolling Contract,10 April 1994,Wales,1,8.3995,0
1066,9.879041208630966,12.0,Fixed Contract,21 August 1996,England,1,9.5405,1
1067,11.680024799677202,22.0,Fixed Contract,11 June 1993,Wales,0,9.1776,0
1068,1.3725333819845829,13.0,Fixed Contract,18 July 1980,NI,1,3.777,1
1069,3.1858165905710445,13.0,Fixed Contract,08 January 1974,Scotland,1,3.0236,1
1070,0.6151715446228685,13.0,Fixed Contract,16 August 1972,England,1,1.2401,1
1071,2.8837604174476548,13.0,Fixed Contract,30 September 1975,Wales,1,3.7583,1
1072,1.3342819724225587,19.0,Rolling Contract,29 July 1970,England,1,1.2502,0
1073,10.398245323098852,15.0,Fixed Contract,01 February 1994,Scotland,0,10.0134,1
1074,8.752976215953344,23.0,Rolling Contract,08 December 1991,Scotland,0,7.535399999999999,1
1075,4.306461138769358,20.0,Rolling Contract,14 July 1982,England,1,3.9168000000000003,1
1076,11.899005108166751,23.0,Fixed Contract,09 May 1994,Scotland,0,11.368,1
1077,,18.0,Fixed Contract,27 August 1979,Scotland,0,3.1305,1
1078,10.211383582359842,17.0,Fixed Contract,12 December 1993,England,0,11.1091,1
1079,8.45410173488007,20.0,Rolling Contract,20 March 1989,NI,1,6.9608,1
1080,3.0525667797868,26.0,Rolling Contract,22 March 1974,England,1,3.2848,0
1081,1.743036389676699,18.0,Fixed Contract,01 July 1972,Wales,1,2.8942,1
1082,,21.0,Fixed Contract,13 March 1972,England,1,2.7191,0
1083,14.120747653474995,16.0,Fixed Contract,19 March 2000,England,0,14.6453,1
1084,3.8822246249172188,16.0,Rolling Contract,22 June 1980,England,1,3.5045,1
1085,5.468601017718962,22.0,Fixed Contract,30 December 1981,England,1,4.3192,1
1086,8.22683009672084,21.0,Fixed Contract,14 May 1987,England,1,7.696999999999999,1
1087,2.466070409900907,21.0,Fixed Contract,15 November 1974,England,0,2.346,1
1088,2.5336051632181302,18.0,Fixed Contract,10 February 1970,Wales,1,2.2815,1
1089,1.51029610197472,25.0,Rolling Contract,30 October 1974,Wales,1,2.1222,0
1090,0.0,15.0,Fixed Contract,21 July 1967,England,1,1.6371000000000002,1
1091,3.5225560785725456,18.0,Fixed Contract,22 October 1969,Scotland,1,1.0069,1
1092,5.790028472458219,14.0,Fixed Contract,20 May 1981,Scotland,1,5.1005,1
1093,1.6137490570020414,18.0,Fixed Contract,01 December 1972,Wales,1,1.4589,0
1094,5.325138018770682,31.0,Rolling Contract,29 November 1981,England,0,5.5818,0
1095,1.0242942204796366,12.0,Fixed Contract,12 January 1971,Wales,0,1.1852,1
1096,,18.0,Rolling Contract,25 November 1971,England,1,1.3606,1
1097,16.82307106525268,15.0,Fixed Contract,16 March 1998,England,1,14.8621,1
1098,7.004284140324372,26.0,Rolling Contract,16 April 1987,Wales,1,6.6382,1
1099,0.6498599497197755,15.0,Fixed Contract,08 December 1978,England,0,2.9462,1
1100,,18.0,Fixed Contract,20 December 1988,Scotland,1,7.837,1
1101,18.175679013501163,14.0,Fixed Contract,15 September 2007,NI,0,20.5731,1
1102,15.889158463342346,25.0,Fixed Contract,24 September 1999,NI,1,15.1872,0
1103,2.6536409557387612,21.0,Fixed Contract,18 August 1971,NI,1,1.4486,1
1104,9.723044594456114,15.0,Fixed Contract,09 June 1992,NI,0,8.3875,1
1105,8.80621152250972,12.0,Fixed Contract,06 September 1989,Wales,0,7.6998,1
1106,3.8837433750501544,15.0,Fixed Contract,21 March 1982,Wales,1,4.424,1
1107,4.99149622086967,15.0,Fixed Contract,08 July 1985,England,0,7.848599999999999,1
1108,5.8855359525909074,19.0,Fixed Contract,10 May 1980,Scotland,1,5.2363,1
1109,13.831924832219121,18.0,Fixed Contract,12 July 1997,England,1,13.9098,0
1110,1.7813300505472183,24.0,Rolling Contract,17 May 1972,Scotland,0,2.0011,0
1111,3.981419408430652,16.0,Fixed Contract,27 January 1974,NI,1,2.9078,1
1112,6.816490504030312,18.0,Fixed Contract,25 October 1985,NI,1,6.5689,1
1113,6.735329448658522,13.0,Fixed Contract,16 August 1977,England,0,3.4746,1
1114,2.3022513372728417,14.0,Fixed Contract,28 April 1974,Scotland,1,1.5047000000000001,1
1115,4.4358071866330215,14.0,Fixed Contract,26 January 1978,England,1,3.2331,1
1116,17.8833918348011,18.0,Rolling Contract,20 May 2004,England,1,17.8879,1
1117,0.0,11.0,Fixed Contract,08 January 1971,England,0,1.1089,1
1118,0.886386346545877,15.0,Fixed Contract,04 October 1973,England,1,1.3528,1
1119,8.300604746925982,15.0,Fixed Contract,22 January 1988,England,1,8.1309,1
1120,10.228424087661468,15.0,Fixed Contract,01 June 1985,Scotland,1,7.7463999999999995,1
1121,9.711153169435812,23.0,Rolling Contract,26 November 1991,NI,1,8.6464,1
1122,5.72711299210804,20.0,Rolling Contract,07 April 1986,Scotland,0,4.8755,0
1123,8.417663272400054,13.0,Fixed Contract,20 March 1991,Scotland,0,8.5154,1
1124,15.270120756027435,12.0,Fixed Contract,07 February 2001,Scotland,1,12.1607,1
1125,7.9733691165377625,19.0,Rolling Contract,01 July 1994,England,1,8.7534,0
1126,0.5297279891267794,21.0,Fixed Contract,17 June 1970,Scotland,0,2.5201,1
1127,2.983274178154619,20.0,Rolling Contract,27 July 1983,England,1,5.7783,1
1128,1.3499998648338616,18.0,Fixed Contract,28 June 1966,England,0,0.8960999999999999,1
1129,2.579560649842537,23.0,Rolling Contract,14 November 1974,Scotland,0,2.8327,1
1130,1.8316494388779279,15.0,Fixed Contract,14 March 1975,NI,1,2.8991,1
1131,3.8204147295447672,14.0,Fixed Contract,10 December 1982,NI,1,3.7447,1
1132,13.821815061301852,22.0,Rolling Contract,02 September 1999,Wales,1,11.9191,0
1133,0.40283598366253504,19.0,Fixed Contract,18 November 1977,Scotland,0,3.8293,1
1134,1.9928046763676548,19.0,Rolling Contract,17 February 1980,NI,1,2.7601,0
1135,,19.0,Fixed Contract,18 November 1989,Wales,1,7.2577,1
1136,9.1961430400284,17.0,Fixed Contract,09 December 1993,NI,0,8.9835,1
1137,7.110258821806676,22.0,Rolling Contract,28 November 1994,Scotland,1,8.8277,1
1138,5.282534675794263,17.0,Fixed Contract,29 January 1983,England,1,4.4346,1
1139,6.752751855376931,23.0,Fixed Contract,24 April 1987,Wales,0,5.1717,0
1140,1.7547149582380561,22.0,Rolling Contract,19 July 1974,England,0,2.781,0
1141,10.739534640519413,18.0,Fixed Contract,09 June 1995,Scotland,0,10.3054,1
1142,2.749192552791575,21.0,Fixed Contract,02 October 1971,England,0,1.1877,1
1143,1.36066987839802,20.0,Rolling Contract,25 July 1968,England,1,1.2355,0
1144,0.0,19.0,Fixed Contract,26 May 1973,NI,1,1.3926,0
1145,0.1641697760574758,20.0,Fixed Contract,23 May 1966,England,1,0.6520999999999999,0
1146,7.013229183373109,13.0,Fixed Contract,17 October 1986,England,0,8.2078,1
1147,9.420426749456489,24.0,Fixed Contract,27 August 1992,NI,1,10.6417,0
1148,14.21685476472672,11.0,Fixed Contract,08 February 1998,England,1,11.9086,1
1149,6.961591698485375,20.0,Rolling Contract,30 December 1987,Wales,0,6.3075,0
1150,8.182419919005735,13.0,Fixed Contract,18 August 1989,NI,0,6.6355,1
1151,15.562500988869667,14.0,Fixed Contract,16 November 2001,Scotland,0,15.852799999999998,1
1152,3.805394463449065,25.0,Rolling Contract,02 August 1984,Wales,0,4.786,0
1153,10.40149782786166,17.0,Fixed Contract,04 July 1996,Wales,0,9.9351,1
1154,13.008061144531549,10.0,Fixed Contract,27 May 1995,England,1,11.6759,1
1155,8.489363271944704,15.0,Fixed Contract,28 February 1986,Scotland,0,7.556100000000001,0
1156,4.885385325631479,13.0,Fixed Contract,18 April 1984,England,0,5.263,1
1157,16.979602390013124,11.0,Fixed Contract,03 August 2006,England,1,17.2675,1
1158,8.746694857538895,17.0,Fixed Contract,04 November 1987,England,1,7.2994,1
1159,3.7712382460823495,19.0,Fixed Contract,14 August 1971,Scotland,1,3.1661,1
1160,18.421993918143933,17.0,Fixed Contract,28 February 2004,Scotland,1,17.8786,1
1161,16.30989312023581,14.0,Fixed Contract,10 March 2004,England,1,15.7914,1
1162,10.930318168457354,17.0,Rolling Contract,18 November 1994,NI,0,10.247,1
1163,10.872617200964628,16.0,Fixed Contract,16 April 1998,England,0,11.9978,1
1164,6.531472585340749,17.0,Fixed Contract,12 June 1989,England,1,7.9268,1
1165,19.407613129977168,15.0,Fixed Contract,19 January 2007,Wales,0,17.8973,1
1166,10.67793829864786,21.0,Rolling Contract,27 February 1990,Wales,1,10.0018,1
1167,3.2949377853272015,16.0,Rolling Contract,19 December 1975,Scotland,1,4.3898,1
1168,4.446007118298475,15.0,Fixed Contract,28 April 1983,Scotland,1,4.3903,1
1169,7.164023224498839,20.0,Rolling Contract,23 November 1981,NI,0,6.0721,1
1170,4.198655957729201,15.0,Fixed Contract,11 November 1979,England,0,5.9142,1
1171,1.0590372973667141,13.0,Fixed Contract,18 July 1972,England,0,2.0207,1
1172,1.407259449103821,16.0,Fixed Contract,28 September 1965,England,1,1.0836,0
1173,0.0,14.0,Fixed Contract,07 July 1973,England,0,1.2855,1
1174,5.000052628835913,21.0,Fixed Contract,11 February 1987,England,0,5.579,1
1175,3.999417056370054,17.0,Fixed Contract,13 January 1975,Scotland,0,1.8325999999999998,1
1176,13.580889494328204,16.0,Fixed Contract,04 June 1998,England,1,12.7909,1
1177,1.8821105324203435,20.0,Fixed Contract,18 December 1970,England,1,1.8353000000000002,1
1178,6.735383350530985,15.0,Fixed Contract,11 June 1987,England,1,7.4552,1
1179,6.116034685403968,14.0,Fixed Contract,03 October 1992,England,1,8.21,1
1180,2.4950309756120737,26.0,Rolling Contract,18 April 1970,England,1,1.8340999999999998,1
1181,11.022890606745948,15.0,Fixed Contract,29 May 1995,England,0,10.0758,1
1182,7.296465047268696,22.0,Fixed Contract,17 November 1989,Wales,1,6.8501,1
1183,10.830135300995778,15.0,Fixed Contract,29 November 1997,England,1,11.3513,1
1184,8.135867246149703,25.0,Rolling Contract,21 October 1985,Scotland,1,7.0551,0
1185,3.978920522780116,17.0,Fixed Contract,30 July 1986,England,1,6.3938,0
1186,8.860508693778312,15.0,Fixed Contract,13 May 1990,Wales,0,7.4978,1
1187,2.351427270125272,20.0,Rolling Contract,08 February 1966,Scotland,1,1.9956999999999998,0
1188,5.929466105453358,30.0,Rolling Contract,03 May 1980,Wales,1,4.0247,0
1189,5.7229924957145855,20.0,Rolling Contract,24 August 1985,Wales,1,6.6648,1
1190,,24.0,Rolling Contract,05 June 1969,NI,1,1.0146,1
1191,,14.0,Fixed Contract,09 January 1994,England,0,9.841,1
1192,5.342078815188972,11.0,Fixed Contract,08 January 1985,England,1,4.51,1
1193,4.894618494584572,15.0,Fixed Contract,23 March 1972,Wales,1,2.529,1
1194,10.603264305370994,23.0,Fixed Contract,06 February 1998,Wales,0,12.2825,1
1195,1.6017041298139014,16.0,Fixed Contract,15 September 1978,Wales,1,3.4296,1
1196,1.8693703106940132,18.0,Fixed Contract,23 April 1966,Wales,0,0.2774,0
1197,4.733240024685575,28.0,Rolling Contract,05 March 1983,England,1,4.2448,1
1198,3.177518293872012,13.0,Fixed Contract,17 August 1967,Wales,1,1.7696,1
1199,10.557680277553539,18.0,Rolling Contract,05 March 1992,Wales,0,10.3607,1
1200,0.36475385644116964,15.0,Fixed Contract,07 November 1972,Scotland,0,1.2599,1
1201,6.562213164755816,14.0,Fixed Contract,03 July 1980,England,1,3.6803999999999997,1
1202,1.5197879938137062,15.0,Fixed Contract,27 February 1966,Wales,1,1.4073,1
1203,4.712222996790189,25.0,Fixed Contract,27 September 1979,Scotland,0,4.5678,1
1204,0.6772695149922945,14.0,Fixed Contract,07 November 1968,NI,1,1.6742,1
1205,1.232973970237901,19.0,Fixed Contract,28 January 1971,Wales,0,1.073,0
1206,4.506198527832604,21.0,Rolling Contract,03 March 1986,Wales,1,5.0024,0
1207,3.5992548357690044,16.0,Rolling Contract,28 December 1983,Scotland,1,5.3114,1
1208,8.182400965568705,24.0,Rolling Contract,30 December 1997,England,0,10.6646,1
1209,10.294080494990917,15.0,Fixed Contract,02 September 2001,England,1,12.7535,1
1210,11.610219704698816,12.0,Fixed Contract,12 August 1994,England,1,9.1587,1
1211,7.309248588151259,12.0,Fixed Contract,14 June 1986,Wales,0,5.7213,1
1212,4.198180165774143,11.0,Fixed Contract,14 January 1981,Scotland,1,5.5839,1
1213,5.691464588407093,20.0,Rolling Contract,04 January 1988,Scotland,1,6.8962,1
1214,0.9517199669249401,14.0,Fixed Contract,08 October 1974,Scotland,0,2.4361,1
1215,9.164121424427684,11.0,Fixed Contract,21 November 1994,NI,1,9.3996,1
1216,4.758384777935098,20.0,Fixed Contract,27 December 1977,England,0,5.1068,0
1217,3.4511982919148725,13.0,Fixed Contract,24 January 1975,Wales,1,2.2733,1
1218,6.043884524438492,17.0,Fixed Contract,02 December 1990,NI,0,6.5198,1
1219,13.234431322145012,15.0,Fixed Contract,27 October 2003,Wales,1,15.0782,0
1220,7.983351911488415,13.0,Fixed Contract,02 July 1991,England,1,8.1789,1
1221,,18.0,Fixed Contract,17 November 1977,Scotland,1,2.6707,0
1222,5.641318939240757,17.0,Fixed Contract,29 July 1984,England,1,4.8523,1
1223,2.649139392747548,22.0,Rolling Contract,02 May 1976,NI,0,3.0683,1
1224,0.5032475621811796,16.0,Fixed Contract,22 May 1965,Wales,1,0.7692000000000001,0
1225,,17.0,Rolling Contract,18 August 1975,Wales,0,1.7828,1
1226,1.8446309674030912,16.0,Fixed Contract,02 November 1967,NI,0,0.6564000000000001,1
1227,1.540772218676099,21.0,Rolling Contract,07 February 1965,Wales,1,1.3824,0
1228,,18.0,Fixed Contract,24 July 1985,England,0,7.4485,1
1229,17.93855081775622,14.0,Fixed Contract,14 January 2003,England,1,16.2892,1
1230,4.149931805156962,22.0,Rolling Contract,01 July 1978,NI,1,3.7657,1
1231,,12.0,Fixed Contract,10 February 1992,England,1,9.8997,1
1232,3.0054269085091176,13.0,Fixed Contract,04 January 1970,England,0,1.4864,1
1233,18.663747571102867,16.0,Fixed Contract,29 October 2002,Scotland,1,18.4456,1
1234,7.694284158353214,16.0,Fixed Contract,01 November 1984,England,1,6.0111,1
1235,11.23150031755725,26.0,Rolling Contract,12 December 2000,England,1,12.6825,1
1236,,16.0,Rolling Contract,17 February 1993,England,1,11.7406,1
1237,4.650009023608406,15.0,Fixed Contract,18 January 1982,Scotland,1,3.9499000000000004,1
1238,4.850052778719158,11.0,Fixed Contract,04 March 1985,Scotland,0,4.5408,1
1239,13.035302059698907,14.0,Fixed Contract,18 September 1997,England,0,12.1774,1
1240,4.138426566676784,24.0,Rolling Contract,09 August 1980,England,1,3.1862,1
1241,1.8970441070226753,11.0,Fixed Contract,14 March 1976,England,0,2.2178,1
1242,4.6001734926257365,15.0,Fixed Contract,07 January 1976,England,1,4.3042,1
1243,8.970249159815076,17.0,Fixed Contract,07 February 1987,NI,1,7.3657,1
1244,,13.0,Fixed Contract,27 May 1979,Scotland,1,4.6995,1
1245,5.155883813109066,27.0,Rolling Contract,11 June 1993,NI,1,9.0615,1
1246,0.5585132867241331,19.0,Fixed Contract,08 July 1964,Wales,1,0.5286,1
